Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-12-05 00:00:00-05:00,19.882377313553103,19.882377313553103,17.695316314697266,17.695316314697266,1087800,0.0,0.0
2005-12-06 00:00:00-05:00,17.794727411262706,17.794727411262706,17.065706678955838,17.07233428955078,1743800,0.0,0.0
2005-12-07 00:00:00-05:00,17.231381477352418,17.231381477352418,16.734322396274944,16.93314552307129,1536400,0.0,0.0
2005-12-08 00:00:00-05:00,16.91990512294497,17.06570878173681,16.634924152685247,16.827119827270508,2100700,0.0,0.0
2005-12-09 00:00:00-05:00,16.83374996606614,17.198261063904106,16.535514992294512,16.986181259155273,2414700,0.0,0.0
2005-12-12 00:00:00-05:00,17.16511585230682,17.430213917715218,17.16511585230682,17.39044952392578,898600,0.0,0.0
2005-12-13 00:00:00-05:00,17.397078367379997,17.40370597749615,17.18499990001258,17.23139190673828,639700,0.0,0.0
2005-12-14 00:00:00-05:00,17.23138928746949,17.264526068925903,16.999428025013042,17.03256607055664,672800,0.0,0.0
2005-12-15 00:00:00-05:00,17.032563813489617,17.032563813489617,16.70119098648855,16.780719757080078,1948400,0.0,0.0
2005-12-16 00:00:00-05:00,16.787356055809557,16.900022925878922,16.681316797401642,16.767473220825195,1023000,0.0,0.0
2005-12-19 00:00:00-05:00,16.774095324512047,16.83374254579158,16.634919317584643,16.760841369628906,362700,0.0,0.0
2005-12-20 00:00:00-05:00,16.7608428111305,16.7608428111305,16.396331842618665,16.61503791809082,385800,0.0,0.0
2005-12-21 00:00:00-05:00,16.66805629942743,16.767467914714814,16.555389465011785,16.734331130981445,673000,0.0,0.0
2005-12-22 00:00:00-05:00,16.734334086195446,16.734334086195446,16.5686476100945,16.641550064086914,274300,0.0,0.0
2005-12-23 00:00:00-05:00,16.634913102692416,16.91326627664025,16.634913102692416,16.90001106262207,667100,0.0,0.0
2005-12-27 00:00:00-05:00,16.99942970275879,17.184998983856005,16.7674684174091,16.99942970275879,511400,0.0,0.0
2005-12-28 00:00:00-05:00,17.06570245177682,17.125349668269223,16.568643157064873,16.60177993774414,821600,0.0,0.0
2005-12-29 00:00:00-05:00,16.66805134096314,16.734326152801515,16.402953357696532,16.568639755249023,776100,0.0,0.0
2005-12-30 00:00:00-05:00,16.568638296688302,16.90001106262207,16.46922671972553,16.90001106262207,3887900,0.0,0.0
2006-01-03 00:00:00-05:00,16.966291579491944,18.159233432763862,16.966291579491944,17.36393928527832,6604500,0.0,0.0
2006-01-04 00:00:00-05:00,17.410333587612303,17.410333587612303,17.125352673054575,17.23139190673828,8900000,0.0,0.0
2006-01-05 00:00:00-05:00,17.231389458585063,17.52299794182861,17.118722630792366,17.46997833251953,8040500,0.0,0.0
2006-01-06 00:00:00-05:00,17.562763783938795,18.092959920837874,17.536253345050188,18.046567916870117,7449100,0.0,0.0
