Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-04-28 00:00:00-04:00,5.865179538726807,6.025869389102883,5.784834613538768,5.865179538726807,7821000,0.0,0.0
1993-04-29 00:00:00-04:00,5.865183145407862,5.985700607299805,5.865183145407862,5.985700607299805,2118800,0.0,0.0
1993-04-30 00:00:00-04:00,6.025872911725726,6.025872911725726,5.865182967413039,5.905355453491211,536800,0.0,0.0
1993-05-03 00:00:00-04:00,5.865182967413039,5.905355453491211,5.825010481334868,5.905355453491211,509600,0.0,0.0
1993-05-04 00:00:00-04:00,5.905355752747634,5.905355752747634,5.744665800291916,5.825010776519775,787400,0.0,0.0
1993-05-05 00:00:00-04:00,5.784836567623515,5.825009043787567,5.70449161529541,5.70449161529541,747200,0.0,0.0
1993-05-06 00:00:00-04:00,5.744664472891083,5.78483695172249,5.6643195152282715,5.6643195152282715,392800,0.0,0.0
1993-05-07 00:00:00-04:00,5.70449161529541,5.744664091459462,5.664319139131359,5.70449161529541,180000,0.0,0.0
1993-05-10 00:00:00-04:00,5.744664091459462,5.825009043787567,5.70449161529541,5.70449161529541,269600,0.0,0.0
1993-05-11 00:00:00-04:00,5.744664192199707,5.744664192199707,5.704491715331177,5.744664192199707,109400,0.0,0.0
1993-05-12 00:00:00-04:00,5.704491994059677,5.704491994059677,5.583974557565458,5.6643195152282715,110800,0.0,0.0
1993-05-13 00:00:00-04:00,5.664321337427412,5.664321337427412,5.624148845672607,5.624148845672607,171000,0.0,0.0
1993-05-14 00:00:00-04:00,5.624148845672607,5.7044938291822165,5.624148845672607,5.624148845672607,166800,0.0,0.0
1993-05-17 00:00:00-04:00,5.6241462541663125,5.6241462541663125,5.503628834434178,5.543801307678223,132000,0.0,0.0
1993-05-18 00:00:00-04:00,5.5438031500036065,5.5438031500036065,5.142078284061316,5.302768230438232,534400,0.0,0.0
1993-05-19 00:00:00-04:00,5.383112525939942,5.503629970550537,5.383112525939942,5.423285007476807,203600,0.0,0.0
1993-05-20 00:00:00-04:00,5.3429390687208915,5.3831115429218,5.1019042235154375,5.222421646118164,1189000,0.0,0.0
1993-05-21 00:00:00-04:00,5.262594699859619,5.302767178484501,5.142077263984971,5.262594699859619,475600,0.0,0.0
1993-05-24 00:00:00-04:00,5.302766594519982,5.302766594519982,5.142076697716346,5.222421646118164,719200,0.0,0.0
1993-05-25 00:00:00-04:00,5.142078309547244,5.182250796340583,5.021560849167231,5.101905822753906,326600,0.0,0.0
1993-05-26 00:00:00-04:00,5.142078284061316,5.342940717032461,5.142078284061316,5.302768230438232,209200,0.0,0.0
1993-05-27 00:00:00-04:00,5.383114029379452,5.503631507649141,5.302769043866325,5.463459014892578,307800,0.0,0.0
1993-05-28 00:00:00-04:00,5.5438028308127425,5.664320283656498,5.423285377968988,5.583975315093994,986400,0.0,0.0
1993-06-01 00:00:00-04:00,5.62414898591883,5.62414898591883,5.4232865221360145,5.463459014892578,116800,0.0,0.0
1993-06-02 00:00:00-04:00,5.463457862250239,5.583975315093994,5.423285377968988,5.583975315093994,205200,0.0,0.0
1993-06-03 00:00:00-04:00,5.583976493162267,5.583976493162267,5.463459014892578,5.463459014892578,92000,0.0,0.0
1993-06-04 00:00:00-04:00,5.503629684448242,5.543802163896769,5.463457204999715,5.503629684448242,118200,0.0,0.0
1993-06-07 00:00:00-04:00,5.463456361190132,5.583973780922268,5.463456361190132,5.543801307678223,60000,0.0,0.0
1993-06-08 00:00:00-04:00,5.543802163896769,5.543802163896769,5.463457204999715,5.503629684448242,298200,0.0,0.0
1993-06-09 00:00:00-04:00,5.503629970550537,5.503629970550537,5.423285007476807,5.423285007476807,27400,0.0,0.0
1993-06-10 00:00:00-04:00,5.423284725551188,5.543802163896769,5.423284725551188,5.503629684448242,153600,0.0,0.0
1993-06-11 00:00:00-04:00,5.583974557565458,5.6643195152282715,5.503629599902647,5.6643195152282715,84200,0.0,0.0
1993-06-14 00:00:00-04:00,5.744664192199707,5.784836669068237,5.624146761594119,5.744664192199707,434000,0.0,0.0
1993-06-15 00:00:00-04:00,5.70449161529541,5.865181519951619,5.664319139131359,5.70449161529541,169600,0.0,0.0
1993-06-16 00:00:00-04:00,5.704491715331177,5.825009145936766,5.704491715331177,5.744664192199707,288200,0.0,0.0
1993-06-17 00:00:00-04:00,5.784836669068237,5.784836669068237,5.664319238462649,5.744664192199707,165400,0.0,0.0
1993-06-18 00:00:00-04:00,5.744664091459462,5.784836567623515,5.664319139131359,5.70449161529541,89400,0.0,0.0
1993-06-21 00:00:00-04:00,5.664319139131359,5.744664091459462,5.664319139131359,5.70449161529541,34200,0.0,0.0
1993-06-22 00:00:00-04:00,5.744664091459462,5.825009043787567,5.664319139131359,5.70449161529541,143000,0.0,0.0
1993-06-23 00:00:00-04:00,5.7044938291822165,5.7848388126918255,5.624148845672607,5.624148845672607,23600,0.0,0.0
1993-06-24 00:00:00-04:00,5.624147036396865,5.78483695172249,5.624147036396865,5.6643195152282715,58200,0.0,0.0
1993-06-25 00:00:00-04:00,5.664320537022182,5.9455279395693825,5.664320537022182,5.905355453491211,370000,0.0,0.0
1993-06-28 00:00:00-04:00,5.905354144526463,6.1865614847420085,5.825009190179164,6.146389007568359,135200,0.0,0.0
1993-06-29 00:00:00-04:00,6.266907804890683,6.266907804890683,6.066045375246751,6.106217861175537,575600,0.0,0.0
1993-06-30 00:00:00-04:00,6.106217861175537,6.106217861175537,6.025872889317965,6.106217861175537,132000,0.0,0.0
1993-07-01 00:00:00-04:00,6.106218982052494,6.186563968658447,6.0660464887495165,6.186563968658447,120800,0.0,0.0
1993-07-02 00:00:00-04:00,6.18656283303311,6.266907804890683,6.106217861175537,6.106217861175537,239400,0.0,0.0
1993-07-06 00:00:00-04:00,6.106218069191747,6.186563043786375,5.985700607299805,5.985700607299805,87200,0.0,0.0
1993-07-07 00:00:00-04:00,6.025873487060135,6.025873487060135,5.905356017318932,5.945528507232666,74400,0.0,0.0
1993-07-08 00:00:00-04:00,5.9857004033891785,6.146390347104324,5.945527917460391,6.106217861175537,104000,0.0,0.0
1993-07-09 00:00:00-04:00,6.106217861175537,6.146390347104324,6.066045375246751,6.106217861175537,302600,0.0,0.0
1993-07-12 00:00:00-04:00,6.146390347104324,6.146390347104324,6.066045375246751,6.106217861175537,98200,0.0,0.0
1993-07-13 00:00:00-04:00,6.106217861175537,6.146390347104324,6.066045375246751,6.106217861175537,212400,0.0,0.0
1993-07-14 00:00:00-04:00,6.106216821915064,6.26690673828125,6.106216821915064,6.26690673828125,153200,0.0,0.0
1993-07-15 00:00:00-04:00,6.26690673828125,6.26690673828125,6.226734259189704,6.26690673828125,133800,0.0,0.0
1993-07-16 00:00:00-04:00,6.26690673828125,6.26690673828125,6.186561780098157,6.26690673828125,126000,0.0,0.0
1993-07-19 00:00:00-04:00,6.226734259189704,6.307079217372797,6.226734259189704,6.26690673828125,244800,0.0,0.0
1993-07-20 00:00:00-04:00,6.26690673828125,6.26690673828125,6.226734259189704,6.26690673828125,111000,0.0,0.0
1993-07-21 00:00:00-04:00,6.30708091963762,6.387425899505615,6.266908429703623,6.387425899505615,117400,0.0,0.0
1993-07-22 00:00:00-04:00,6.38742512945803,6.507942584730823,6.38742512945803,6.467770099639893,240600,0.0,0.0
1993-07-23 00:00:00-04:00,6.467772248425061,6.507944746862483,6.347254753112793,6.347254753112793,138200,0.0,0.0
1993-07-26 00:00:00-04:00,6.347252644367099,6.467770099639892,6.266907674185237,6.467770099639893,236200,0.0,0.0
1993-07-27 00:00:00-04:00,6.507940501701541,6.628457918399718,6.507940501701541,6.588285446166992,259200,0.0,0.0
1993-07-28 00:00:00-04:00,6.909667473054876,7.190874870214086,6.869494987746417,7.110529899597168,583200,0.0,0.0
1993-07-29 00:00:00-04:00,7.190874008533082,7.512253852489867,7.150701528038483,7.351563930511475,344800,0.0,0.0
1993-07-30 00:00:00-04:00,7.391736321270784,7.512253761291504,7.351563841263878,7.512253761291504,217800,0.0,0.0
1993-08-02 00:00:00-04:00,7.512253184472361,7.632770615239298,7.47208070755005,7.472080707550049,511400,0.0,0.0
1993-08-03 00:00:00-04:00,7.472083879553754,7.472083879553754,7.15070392774499,7.3917388916015625,161000,0.0,0.0
1993-08-04 00:00:00-04:00,7.311388792815032,7.632768519971737,7.311388792815032,7.592596054077148,129200,0.0,0.0
1993-08-05 00:00:00-04:00,7.632773350446652,7.9139807896736345,7.632773350446652,7.8336358070373535,270200,0.0,0.0
1993-08-06 00:00:00-04:00,7.753287587490381,7.793460062036964,7.632770163850634,7.672942638397217,397600,0.0,0.0
1993-08-09 00:00:00-04:00,7.672942265868187,7.753287211060524,7.632769793272018,7.7131147384643555,148200,0.0,0.0
1993-08-10 00:00:00-04:00,7.713116161326036,7.713116161326036,7.472081281284598,7.512253761291504,104000,0.0,0.0
1993-08-11 00:00:00-04:00,7.512253857673483,7.632771299240437,7.512253857673483,7.552426338195801,77400,0.0,0.0
1993-08-12 00:00:00-04:00,7.552426338195801,7.552426338195801,7.35156393558421,7.552426338195801,64000,0.0,0.0
1993-08-13 00:00:00-04:00,7.55242624129841,7.55242624129841,7.431908801277691,7.512253761291504,17600,0.0,0.0
1993-08-16 00:00:00-04:00,7.512253857673483,7.552426338195801,7.391736416106529,7.552426338195801,119600,0.0,0.0
