Unnamed: 0,avg_price
3285,0.5164550694702548
3286,0.5298940971773394
3287,0.5283413402462882
3288,0.5380152910911417
3289,0.5416431096730534
3290,0.5464800281203414
3291,0.5592870646396136
3292,0.5585724615711507
3293,0.5486649275925023
3294,0.5585450146851844
3295,0.5630659629556938
3296,0.5671333909488195
3297,0.5812321232166139
3298,0.5858766949128823
3299,0.5903014241416994
3300,0.5924175923319877
3301,0.5816168406475337
3302,0.5790883683445662
3303,0.5916893325851175
3304,0.5940115911323723
3305,0.6022288976214601
3306,0.6046612192946
3307,0.6048398088241709
3308,0.6111883729180132
3309,0.5945062440602953
3310,0.5816305419315506
3311,0.5870446308552361
3312,0.6127411569609313
3313,0.6161214846749573
3314,0.6243251386016763
3315,0.6130022136963351
3316,0.6021877601496035
3317,0.608137773011938
3318,0.6033145043496042
3319,0.6094569252502814
3320,0.6177567308178696
3321,0.6261665246863202
3322,0.6335593834566632
3323,0.6396193222313714
3324,0.6381489817835234
3325,0.6512445833923032
3326,0.6531270950418426
3327,0.6469023130056961
3328,0.6324737867157365
3329,0.6133386897380089
3330,0.6249053261687181
3331,0.6258300375805769
3332,0.6492807201378208
3333,0.6520411316723128
3334,0.6522068709935647
3335,0.6515029087958567
3336,0.6442979383511299
3337,0.6505781589727709
3338,0.6389287344098642
3339,0.638914957055161
3340,0.6489218044604184
3341,0.647265489291393
3342,0.6523172668911333
3343,0.6588045107022993
3344,0.6667547340816877
3345,0.6715857845555714
3346,0.6645739220972664
3347,0.6660370931011009
3348,0.6622551477537321
3349,0.6571342679850976
3350,0.6538355782770926
3351,0.651226898487412
3352,0.6662027255398794
3353,0.6635939398824923
3354,0.6685353761319728
3355,0.6704677285370394
3356,0.6763201520242017
3357,0.6788182786778254
3358,0.6816064334069106
3359,0.6781971337882434
3360,0.6896120335288068
3361,0.6920963845035892
3362,0.6941944641244324
3363,0.6935457435896071
3364,0.6967755941865894
3365,0.7098602752091012
3366,0.7129107474421026
3367,0.709667120967874
3368,0.7040630439247316
3369,0.7040633663476006
3370,0.7097774747235707
3371,0.7366789981789761
3372,0.7337801664659316
3373,0.7248085374889696
3374,0.7258851859930175
3375,0.725195004114793
3376,0.7254298215395774
3377,0.7223243224682411
3378,0.7156162471150236
3379,0.7150500886898749
