,avg_price
0,0.06958983040459757
1,0.055424101170348676
2,0.03732691356531062
3,0.028481227960785983
4,0.025831846460699415
5,0.031258887350759115
6,0.027968520289426525
7,0.02070385645003295
8,0.020169699187963675
9,0.017648613186188152
10,0.021579985650559942
11,0.011473766371337107
12,0.006602168598594786
13,0.0
14,0.0005128155859544727
15,0.009315669678731896
16,0.014208539636826835
17,0.014806842313381825
18,0.020810744894818347
19,0.02061848926828839
20,0.023908917958927647
21,0.0264300791016016
22,0.029015517991557046
23,0.02942139254436473
24,0.030062361930017607
25,0.033032199605619504
26,0.03388698517264364
27,0.032733229860003224
28,0.03055382246981622
29,0.028908549622561057
30,0.02570351454643687
31,0.025361891541292297
32,0.02531908073527051
33,0.019272317620526228
34,0.026729270614325285
35,0.02769077253784361
36,0.036002199557960864
37,0.047497163929716334
38,0.05685570075379926
39,0.06147073953894449
40,0.056086546586113735
41,0.058992309470503046
42,0.06777379153881102
43,0.06561590346908602
44,0.06305207392983955
45,0.05309515819188686
46,0.04668545352215493
47,0.055552315774129515
48,0.05894953153894431
49,0.06760292209423084
50,0.07358549759910064
51,0.06576548873249828
52,0.060124730937300856
53,0.06001787706515372
54,0.06486802955055276
55,0.07632034720908516
56,0.07745289913533701
57,0.07736734355526885
58,0.08012355376622131
59,0.0790124655738568
60,0.07792274318886795
61,0.07961081147375669
62,0.07525202984710802
63,0.08649057104111198
64,0.09723793453334179
65,0.10157524626437771
66,0.11093384336458308
67,0.12029227715410691
68,0.12099737495812402
69,0.1184334327534727
70,0.11328398235602867
71,0.1133267906356719
72,0.11193794017572113
73,0.10933120167899786
74,0.10693821412751282
75,0.10522895431892634
76,0.11343367914953377
77,0.11336957437791982
78,0.11338798655400643
79,0.10957923661779441
80,0.10752505312417616
81,0.10596301457900482
82,0.10799580198752427
83,0.11064904976775422
84,0.11518542042346687
85,0.11090585259946152
86,0.10927958219619
87,0.10262499675004622
88,0.09323137668831516
89,0.09597032261236088
90,0.09870915590444682
91,0.10656215541509098
92,0.11572036350965252
93,0.12066333085408024
94,0.11552787497737364
95,0.10260348960572498
96,0.09079200605466418
97,0.09173345049999823
98,0.08816012766115484
99,0.08214725119227924
100,0.07902309800332391
101,0.07765375002989908
102,0.08139827031105866
103,0.07977207548131822
104,0.08120580023910035
105,0.08625565181298463
106,0.08413724208684552
107,0.08227548882912779
108,0.07776081729353962
109,0.07335275537990761
110,0.0702714285467635
111,0.07134127286537213
112,0.08704731334399526
113,0.08764650384201551
114,0.08028560465948358
115,0.07840254129608842
116,0.07825284743552782
117,0.07609172462828571
118,0.0751501471020338
119,0.08240394248010956
120,0.08370921946705707
121,0.07992183852549974
122,0.06980064507526003
123,0.06905176230736698
124,0.07752530404008003
125,0.08077788021802841
126,0.08505740772550517
127,0.08856660409994686
128,0.0967192262111676
129,0.10104150582010965
130,0.1035021875922346
131,0.10773903341561801
132,0.1044437508566013
133,0.10001439844503886
134,0.0959488368021725
135,0.10281750920757457
136,0.11092724459091252
137,0.1237018615094709
138,0.1323250972376311
139,0.13429382114994468
140,0.13315959914664147
141,0.13300903590366964
142,0.13249468679143128
143,0.13624467196670004
144,0.1397373874260166
145,0.14237308804691942
146,0.14078741753864074
147,0.14301593899096002
148,0.14640162391331346
149,0.1400590192923786
150,0.13607321598980412
151,0.135666078637197
152,0.13140187778214088
153,0.13219484225589517
154,0.1401016932332532
155,0.1426302563535814
156,0.1429302462725819
157,0.13581607917831898
158,0.12835899402873607
159,0.12818762672489833
160,0.12486634608099607
161,0.13052318129915466
162,0.1319803805513003
163,0.12910903428856566
164,0.12812339954327723
165,0.11998063681692189
166,0.1193163259492355
167,0.12103064198724932
168,0.12355920870441603
169,0.11974504878345553
170,0.12098779971974724
171,0.12148059697311042
172,0.11661640430425786
173,0.1062237164989677
174,0.1069736779697026
175,0.09066673484870141
176,0.08610252140932141
177,0.0852240238743877
178,0.08269546027330266
179,0.0767170018990167
180,0.08125963842498597
181,0.08248111407354697
182,0.08518109751493287
183,0.08565242118105114
184,0.09420252786489126
185,0.09771663364385112
186,0.10000954458248432
187,0.1025165628953244
188,0.10365219865172952
189,0.1021094150824597
190,0.10065233292532677
191,0.09685958565772397
192,0.09960228331627702
193,0.10037378269082901
194,0.09750234554249253
195,0.09343088862726005
196,0.0927667030518299
197,0.09617380537027324
198,0.10073810549900455
199,0.10037381627142952
200,0.10035226658727543
201,0.09970944955484283
202,0.09690236096988078
203,0.09495236678199283
204,0.09741664396496694
205,0.09202956392071505
206,0.0860204214372585
207,0.08881035550573052
208,0.09217983920145927
209,0.08835972469245162
210,0.0786807175279345
211,0.0760195025705655
212,0.0720061169347152
213,0.07187747121541568
214,0.06784275983393707
215,0.06640479248669363
216,0.06421567770071106
217,0.06099652841548672
218,0.05936549253907361
219,0.061297096344830646
220,0.07153412246586265
221,0.07146973398108585
222,0.05897923567504827
223,0.05254083093317369
224,0.05492310142678983
225,0.05058788542142098
226,0.04479324132959508
227,0.04045831662738121
228,0.037904272022413615
229,0.04131671126931091
230,0.0535280234238184
231,0.053206116776256654
232,0.061404329378163654
233,0.06099670097788987
234,0.06387237918427413
235,0.06958108641458381
236,0.07179159537691725
237,0.07838016175807087
238,0.0845611169234842
239,0.09160040839025302
240,0.11100134477532352
241,0.10872640196617285
242,0.1094776634013776
243,0.10810404844945048
244,0.10881226479327553
245,0.10823275695928847
246,0.1052497277046189
247,0.10443407537669684
248,0.10100035983880759
249,0.10048531093712125
250,0.0990258457862865
251,0.10222355813956377
252,0.10962788178549795
253,0.11454245897045766
254,0.11409168566187618
255,0.11904927232005938
256,0.11619507805750072
257,0.11231045565683886
258,0.1093059200818107
259,0.11108722695581434
260,0.1122245677230751
261,0.11542233303480692
262,0.12085196389490312
263,0.12076617029882028
264,0.12475793837212909
265,0.12565946029394706
266,0.11919957600272812
267,0.11907071673022493
268,0.11670991402189401
269,0.11406649615510611
270,0.11449635794660831
271,0.11155190292552673
272,0.1132067364473075
273,0.12214794624827777
274,0.12513532986308057
275,0.12633899748610306
276,0.129734892476199
277,0.13035814063424256
278,0.13070207244654586
279,0.13027213272255747
280,0.12994979432187592
281,0.1299067895812446
282,0.12449061626013419
283,0.12311503279102831
284,0.12229827921815858
285,0.1274781303298676
286,0.1320346122258854
287,0.13308767286126774
288,0.1280583661481634
289,0.1270697875191979
290,0.12311504368206892
291,0.12072924850373906
292,0.11292740251120283
293,0.10865030849823551
294,0.10551228638593536
295,0.11309934760274933
296,0.12017055988265367
297,0.11838655859559671
298,0.11159474696242311
299,0.11935376533009749
300,0.118988358344105
301,0.11851544678098976
302,0.11726885381144178
303,0.12451210562083259
304,0.12769300187260973
305,0.13620429176517004
306,0.14484434373795077
307,0.1445220496275968
308,0.1408252513555944
309,0.13985811697775669
310,0.14497344514811292
311,0.1508839197957874
312,0.1570095559368695
313,0.13594647241685082
314,0.13975055115981944
315,0.14948693115185582
316,0.15294724476775073
317,0.15262483290715145
318,0.1549031028340015
319,0.15397888446432884
320,0.15041105918743033
321,0.15249587747998364
322,0.15393593185425108
323,0.15417237814294998
324,0.15191562363886374
325,0.14677870616077696
326,0.14776750037635678
327,0.14664987358725048
328,0.14886367987666932
329,0.1517221241356004
330,0.15245107624486737
331,0.15527150902956696
332,0.15376446749985198
333,0.16013738039858175
334,0.16640260092280865
335,0.17458394821902057
336,0.1781361948256512
337,0.1754880267163938
338,0.17355035995907922
339,0.17126821722997088
340,0.1749712859669732
341,0.1825068965282653
342,0.1802893058318401
343,0.17712424514332048
344,0.17942800078513194
345,0.18108583219516147
346,0.18095665716153658
347,0.18132262932164814
348,0.181214949570973
349,0.17964335774079568
350,0.1751866291836683
351,0.16935203154935202
352,0.17057934655929033
353,0.16965350244228702
354,0.162354839359275
355,0.16224729221363432
356,0.16545522530520232
357,0.16905065920246024
358,0.1670914116482365
359,0.17105285379504775
360,0.1756819125020971
361,0.1736149836801215
362,0.172344775351182
363,0.18026767588198556
364,0.17686595383295714
365,0.1827866375515034
366,0.18347567362478584
367,0.1803968661453592
368,0.17970786963748103
369,0.18657595542418676
370,0.19253962861307103
371,0.18810461485941363
372,0.18401386807063017
373,0.1854133627265123
374,0.1833679734845216
375,0.18405695236495576
376,0.1868773168993265
377,0.18315271783582127
378,0.18119344755819294
379,0.17981563224451444
380,0.17703831675550194
381,0.18102124039666773
382,0.1829375493588777
383,0.1881260808516001
384,0.18722191923660692
385,0.18702806430080876
386,0.18969773412854282
387,0.18638213177887827
388,0.18254993724762789
389,0.1823560604151108
390,0.17751188992552022
391,0.1801817229427537
392,0.1837340006102277
393,0.18097608460855907
394,0.17573575362180918
395,0.1743772130100965
396,0.17638269624138186
397,0.18129937553399555
398,0.1820973292157551
399,0.1867552620758641
400,0.1871865681171629
401,0.1881571096880064
402,0.1863241139844929
403,0.18410291365718642
404,0.1751103663255885
405,0.17254427322489937
406,0.17291076256473112
407,0.17004264405654698
408,0.1652121577486198
409,0.16419850605234698
410,0.1595621939484013
411,0.16288300455593083
412,0.16937410263230082
413,0.17584365008054662
414,0.1795743601561585
415,0.17914302610671332
416,0.17942336440418324
417,0.18084668193869355
418,0.18194638441982877
419,0.179337047037671
420,0.17756866091511644
421,0.18013490438450852
422,0.18114847961496316
423,0.17866861651130803
424,0.18572025085745722
425,0.19641638949789086
426,0.20068610955020405
427,0.1989393622022248
428,0.1939795631423127
429,0.19253471561373678
430,0.1957910059695956
431,0.19057245817128773
432,0.1893647089719432
433,0.1966751174104088
434,0.19473439741587392
435,0.19236223160338947
436,0.19546760418122572
437,0.19811992444914117
438,0.20329548824260307
439,0.20635778494635196
440,0.20424444219127003
441,0.19561851709734707
442,0.17985469229426984
443,0.14567440239398693
444,0.15492566055706278
445,0.1549904083941711
446,0.16885657973655158
447,0.17174622860003566
448,0.16708816452674646
449,0.15102246675439548
450,0.16076982703925358
451,0.16503969231718474
452,0.15880722557681726
453,0.16799398731276613
454,0.173924324183733
455,0.17056020170102731
456,0.1706896719595231
457,0.17431233399533178
458,0.18044688173140971
459,0.18377335127709832
460,0.18718620291906898
461,0.1816996720427337
462,0.1832765264643153
463,0.17595384953174342
464,0.17396679910583546
465,0.16988420079831704
466,0.17044579899713522
467,0.15420227010210125
468,0.14029161700939155
469,0.1443958413284745
470,0.15290623800353678
471,0.15083262161312244
472,0.1601424873750051
473,0.16083357431643297
474,0.16329605120239535
475,0.16528337313295632
476,0.1683074693377698
477,0.16487294458283838
478,0.1603369251432199
479,0.15945126185306097
480,0.16744328769891434
481,0.1740747141150368
482,0.16930110183520686
483,0.18012287812456082
484,0.18535023711234858
485,0.1942279473647568
486,0.20468249403829675
487,0.2024576842768416
488,0.20556813249902361
489,0.21027702000445053
490,0.21766429216220398
491,0.21168108574740255
492,0.22094771126670887
493,0.2205372830103045
494,0.21081701356293453
495,0.20504974055879244
496,0.20472574648868774
497,0.20256564485788997
498,0.1990016450978817
499,0.20654016167047526
500,0.20984498934381018
501,0.20654016880847045
502,0.20692903221268363
503,0.2110114239088578
504,0.21645474181200738
505,0.22332377933077535
506,0.22721178860379407
507,0.22297804894647572
508,0.21444591059598167
509,0.22112062164082474
510,0.22878867044560827
511,0.2334975512254958
512,0.23613282648179892
513,0.2353118843163498
514,0.22665010449088444
515,0.22777330102854448
516,0.22785965286390547
517,0.22038602087340983
518,0.21660595437433616
519,0.21621707460525233
520,0.21129224015113204
521,0.2096725642562139
522,0.21672518713683891
523,0.22364792193966143
524,0.2229340558843379
