,avg_price
0,0.023357543146393208
1,0.021547069251331204
2,0.02054106643815796
3,0.01871893827002287
4,0.017875878177816693
5,0.02011445503041893
6,0.021073678804901304
7,0.027199394038823498
8,0.026426976608603017
9,0.026186067258451684
10,0.02724546426863952
11,0.029058223016150766
12,0.028662956451205215
13,0.02907586343834736
14,0.030975959409191373
15,0.03117355279182684
16,0.03310719748471427
17,0.03368840198569755
18,0.03381369686309826
19,0.04191448103572469
20,0.03959273883983949
21,0.0325217413040065
22,0.03377361395593041
23,0.03509707278364033
24,0.03489459636503096
25,0.03414336222785672
26,0.03334865721791578
27,0.02960674368274091
28,0.026388779555511117
29,0.031590947337143536
30,0.03285297919176544
31,0.030104940092741322
32,0.03161016614996379
33,0.05791522880561716
34,0.08859948285116728
35,0.1668095902310177
36,0.20242494312512893
37,0.19659006132604998
38,0.18845289788997924
39,0.18997906666769937
40,0.20582309491772302
41,0.19748841320459298
42,0.2692472379337611
43,0.3031644138514398
44,0.3188763736399143
45,0.29382050095888695
46,0.2933223022018373
47,0.31640901464065857
48,0.3669296347592362
49,0.39445885141511816
50,0.533985578321151
51,0.6829737865109916
52,0.6365286672116515
53,0.6813459482536662
54,0.7097327954835262
55,0.8439688227365233
56,1.0
57,0.9579895269968167
58,0.9266210447232582
59,0.9817755568433032
60,0.8405721542790581
61,0.6677852985059388
62,0.5814733883340856
63,0.5685868862378185
64,0.585326830129259
65,0.5983731850561497
66,0.5618778647203057
67,0.5137600034173038
68,0.38532915370802096
69,0.32990640671687943
70,0.41865047953736845
71,0.4537983495080233
72,0.44866595363310313
73,0.4174006664211653
74,0.37526102121521293
75,0.37437818333224193
76,0.38326398976311
77,0.37626434721871144
78,0.3474419909173888
79,0.33788993230875247
80,0.3709334848588332
81,0.3821212584220929
82,0.34262539521375635
83,0.3106938464358531
84,0.2867367495574052
85,0.22569183384111743
86,0.2344505287784618
87,0.22865581907442234
88,0.19310205509979772
89,0.1795912707605308
90,0.19179978073865864
91,0.19598924957559483
92,0.22854926773236786
93,0.29063065917582426
94,0.27570875841329145
95,0.28550440318175385
96,0.2858233577872395
97,0.2975813141081835
98,0.31390306076346225
99,0.3128068103858807
100,0.3242339923612935
101,0.31899056228024286
102,0.3134014024558115
103,0.3084532875001555
104,0.2848272043662627
105,0.2636963444003747
106,0.25855379519037974
107,0.2614621788268462
108,0.252238754054821
109,0.25275317561631755
110,0.2558475769884964
111,0.24674779946529524
112,0.244250276189021
113,0.24394124021368474
114,0.2418720628145486
115,0.2565809313044501
116,0.2704816215481653
117,0.2528029518369064
118,0.2343460240633572
119,0.22341277860354794
120,0.21327210820648118
121,0.21501477350153228
122,0.2100810788164957
123,0.21136901740078848
124,0.20451561949543604
125,0.18830799106900817
126,0.17319819023726085
127,0.17318763320971425
128,0.16272737919796162
129,0.15311192678896204
130,0.17600167016024948
131,0.1796601801266421
132,0.1757018580884833
133,0.16684116508463812
134,0.15901885830605475
135,0.16003864181892563
136,0.15704741673197334
137,0.14937426493351164
138,0.1394684402848473
139,0.1375749582988024
140,0.12631827536943144
141,0.11521727691120809
142,0.11671927577570566
143,0.11065931899427063
144,0.11028145814659625
145,0.12179023528934073
146,0.12146506569742922
147,0.1112521812889009
148,0.10706199660194211
149,0.1070653833940163
150,0.11042612556854337
151,0.11122445324900856
152,0.10908061621308768
153,0.11766526571296669
154,0.13726710993038888
155,0.15684950415063928
156,0.15529577632057315
157,0.16212491043073282
158,0.16506038840379292
159,0.16365518185054975
160,0.17081682242859045
161,0.19116604458126177
162,0.22599977139740263
163,0.23380388385016532
164,0.23006693080358975
165,0.22975365136320142
166,0.24212904123742068
167,0.22601686261007367
168,0.21286566499298584
169,0.2176035735233129
170,0.220515182005455
171,0.22847571120873272
172,0.22380843947276824
173,0.21611567573073617
174,0.22200529071842942
175,0.22903321051224584
176,0.23595678049620847
177,0.23965711018621724
178,0.23428018933176925
179,0.22149984896738048
180,0.21437986851360666
181,0.20714151228363434
182,0.2009987070105657
183,0.17982753882078142
184,0.17024460243215325
185,0.18178874256601488
186,0.18702540375701562
187,0.18168486686011046
188,0.1746803330650656
189,0.171767152059923
190,0.1661110450025571
191,0.16840349250317263
192,0.1716832779077652
193,0.17214146416912463
194,0.16379016534727292
195,0.15033167326539568
196,0.1484721389997674
197,0.15026245408878278
198,0.1478725007739395
199,0.1465347108634818
200,0.13760512726991936
201,0.13736586906891854
202,0.14584089493926894
203,0.1463509040481671
204,0.14921367982352068
205,0.1543501689523406
206,0.16173177498651034
207,0.167481994024882
208,0.16449438339378158
209,0.1668762159182044
210,0.16848161638465697
211,0.16671681841513622
212,0.16520316879813945
213,0.14907515697652177
214,0.14077922035248458
215,0.13769285997105152
216,0.12629913752981048
217,0.12746146673210243
218,0.12731867694955887
219,0.12280127839078794
220,0.12225606823717122
221,0.12210596035505224
222,0.12643324792421098
223,0.12521634513265406
224,0.12413505954111903
225,0.11489785054882228
226,0.10873654348648067
227,0.10533012069231383
228,0.10632265496334029
229,0.10252089049865175
230,0.10042477366817279
231,0.09928929940345049
232,0.0954189400772508
233,0.10073797800298499
234,0.09993327338969539
235,0.10356327609584318
236,0.10966906605511953
237,0.10864400402847536
238,0.10765249307092385
239,0.10459699873423635
240,0.10677612130864897
241,0.1075354645009974
242,0.10470496769404056
243,0.09931080072167073
244,0.09576569548115568
245,0.0935426291035516
246,0.09285880691506429
247,0.09276469728110776
248,0.09416627999030201
249,0.10098243257103523
250,0.11010370906540735
251,0.11126619551999935
252,0.10643621928856714
253,0.09930710177204567
254,0.09633453337961716
255,0.09757412040221854
256,0.09649014978633638
257,0.09711135974186215
258,0.09895026579159284
259,0.09826376561990618
260,0.09706426619857118
