,avg_price
0,0.0009277920306965139
1,0.0013844625998627098
2,0.0011180698757532307
3,0.0008897351455693141
4,0.001003903610425207
5,0.001080024731779903
6,0.0009278015203953017
7,0.0009277909339333028
8,0.001003903610425207
9,0.0011561401813223406
10,0.001080024731779903
11,0.0010419594002895533
12,0.001003913126087597
13,0.0007375253537200765
14,0.000471132784262094
15,0.0002808547127812739
16,0.0002047421555961396
17,0.00035696537197668496
18,0.00039502309280445074
19,0.0002047382843426653
20,0.00024279795969128128
21,0.0001666872965084928
22,0.0006614004153853973
23,0.0014225450251275638
24,0.0016889358150427166
25,0.0016128079510842129
26,0.0016128241607812413
27,0.0017269916421734544
28,0.002145584499356864
29,0.0027925408235075807
30,0.002830589910001685
31,0.002792540823507586
32,0.0029447640603468056
33,0.002868652441927196
34,0.002906708251136998
35,0.0031350383199157503
36,0.003439482867072578
37,0.0035155944686465117
38,0.004010326631188339
39,0.004238661485804067
40,0.004352832690351454
41,0.004428940531317172
42,0.004124477818255169
43,0.004200589396607056
44,0.004124477818255169
45,0.003934219804973178
46,0.004238661485804067
47,0.004961720849628176
48,0.005570631886819349
49,0.0060653297863543145
50,0.006483943552649281
51,0.005760884208717003
52,0.005608668620075647
53,0.00526617114997803
54,0.004880388811098252
55,0.004957317089963239
56,0.0051881057273332086
57,0.005841998610338926
58,0.006034324264752763
59,0.00561121131122076
60,0.00545736197576515
61,0.005765054481446989
62,0.005765067887179859
63,0.005495818879251427
64,0.005649674797406517
65,0.005649682738761021
66,0.005649682738761021
67,0.00561121131122076
68,0.0049188513418650034
69,0.004264962899977901
70,0.004572675695638315
71,0.004995781229395733
72,0.005149659401953961
73,0.005265041103905417
74,0.005149648646498553
75,0.004995781229395733
76,0.004918852950530746
77,0.005265034015312763
78,0.00545735473526165
79,0.005265041103905417
80,0.004995781229395733
81,0.004726531289301617
82,0.004418827452594791
83,0.003918778905011448
84,0.002957179905476157
85,0.0026879303212844477
86,0.002418686781294212
87,0.002572538536073882
88,0.002649466809954337
89,0.0027263944574111377
90,0.0027648592207750195
91,0.0026110026730141096
92,0.002803342102115854
93,0.003072576169376555
94,0.002764858593537828
95,0.0028802704245569325
96,0.0025725455896029974
97,0.0022648302083733
98,0.0019186606728710048
99,0.0018417281337077076
100,0.001957124129977546
101,0.0014570784744728962
102,0.0016109467560961289
103,0.0021879041281181056
104,0.002649466809954337
105,0.00245715315115753
106,0.0022263660651430685
107,0.002110977169125298
108,0.0017648033667100914
109,0.0019897691843570593
110,0.0026941684938886967
111,0.0033985804091047358
112,0.0039464583170401935
113,0.004259520118201888
114,0.00433779297395095
115,0.00422039153284534
116,0.004063856278037868
117,0.0039855921351584465
118,0.0038290459911646084
119,0.0037507847203750275
120,0.0034377096689972957
121,0.0033985793407283315
122,0.0035551093612803605
123,0.003633398319503841
124,0.003320311718762264
125,0.003163776474830124
126,0.003124642663847093
127,0.0032029102858131603
128,0.003085508852864057
129,0.003281177907779228
130,0.0030855065739684414
131,0.003515975557011181
132,0.003750778382626254
133,0.0038290459911646084
134,0.0037507801209109783
135,0.0037507892264489447
136,0.0037116659827849843
137,0.0037116509080116597
138,0.0035942644878632717
139,0.0033985804091047358
140,0.004142139773863751
141,0.004611735190035236
142,0.00504219796647126
143,0.004729125803805041
144,0.004650864530195378
145,0.004729136651712904
146,0.005003060716162807
147,0.005629227852229016
148,0.005746611562936987
149,0.006490151600482567
150,0.006685836570208785
151,0.006724959607235438
152,0.006294484358364661
153,0.006255358535352601
154,0.006294471709039972
155,0.006098815900236381
156,0.006255337909430086
157,0.006294492359314224
158,0.006294492359314224
159,0.006137957063467741
160,0.005668337720360948
161,0.005746629362020968
162,0.005824883314722758
163,0.005433534873626563
164,0.005511812753240815
165,0.0059422806392144265
166,0.005903146823958936
167,0.0059814144544699166
168,0.006255358535352601
169,0.006137957063467741
170,0.006137949100258504
171,0.006294471709039967
172,0.006533786146807036
173,0.00677253534152533
174,0.006414414035606811
175,0.006016496347252486
176,0.005737959681070532
177,0.0048625616581490306
178,0.004743176989715595
179,0.004584009548372715
180,0.004544218145201396
181,0.004623802773301042
182,0.004186093953799672
183,0.00422588510272118
184,0.004026928349118801
185,0.0038677493436398884
186,0.003827990301335068
187,0.0039473455467783705
188,0.0040269474299715665
189,0.004066738855698867
190,0.004106530281426168
191,0.004106509071474046
192,0.0042656765035688285
193,0.004305469726173484
194,0.004225904558608065
195,0.004146300469974194
196,0.004225883266974488
197,0.0042656765035688285
198,0.004385050706111772
199,0.004544219962358006
200,0.004623802773301042
201,0.004424842106959426
202,0.00442484393568744
203,0.004265674665474636
204,0.00422588510272118
205,0.004186091868474341
206,0.004265676503568822
207,0.00442484393568744
208,0.004544219962358006
209,0.004663604565302604
210,0.004782977715641176
211,0.005340047467247537
212,0.00541962951294137
213,0.005379837058666994
214,0.005459421681423049
215,0.005539004490873391
216,0.006016493286475771
217,0.0065337793977067226
218,0.006772535341525336
219,0.006653153575413321
220,0.0066531603486175645
221,0.006454203345600017
222,0.006255248423201811
223,0.006135870543288978
224,0.005777747955179501
225,0.00597672110462706
226,0.006454196612568989
227,0.006732743939986717
228,0.006812326743063944
229,0.006971492349218391
230,0.006812302872463016
231,0.006891901930826512
232,0.006454218123485671
233,0.006096095359341712
234,0.005897602141872292
235,0.005816642654213006
236,0.005695211288903985
237,0.005391614215581524
238,0.005007056920550661
239,0.005088016053427402
240,0.005290421678293065
241,0.005128495808381286
242,0.005411845215916556
243,0.006059523727413645
244,0.006302402209631488
245,0.00630241192066796
246,0.006140492885151823
247,0.005735692132689531
248,0.005371373260093607
249,0.005168989281110513
250,0.005007056920550661
251,0.004845137898821263
252,0.0046832142188963765
253,0.004197449943467633
254,0.003954578285742525
255,0.003954578285742525
256,0.0036307579640687784
257,0.003104496522759673
258,0.0029021025482363835
259,0.0027401943280217288
260,0.0026997038192392545
261,0.0032259477394976197
262,0.003995051243574351
263,0.004197450765937333
264,0.004278419912858577
265,0.004156977030138076
266,0.004318896473753642
267,0.004399849471185231
268,0.003995058034621633
269,0.004156980652054686
270,0.00423794015925728
271,0.004035530983553007
272,0.003995051243574351
273,0.00407602114485209
274,0.003630744582657559
275,0.003347386300695239
276,0.003064021531434075
277,0.0029020978258440153
278,0.0031045077732989746
279,0.003428345809827333
280,0.003306919785562578
281,0.003185467282431063
282,0.003225947036997107
283,0.003185467282431063
284,0.0031449943690002083
285,0.0031449943690002083
286,0.003630733583766445
287,0.003914098536863412
288,0.004035541391250793
289,0.00411649046351032
290,0.004035530983553007
291,0.0042784263228608545
292,0.004116497281258968
293,0.003954578285742525
294,0.00407602114485209
295,0.003873628510190586
296,0.003954578285742525
297,0.003918162819927054
298,0.0036294640282869242
299,0.0034232272253960946
300,0.0035057326740087604
301,0.0035469763137236077
302,0.0038356870247345434
303,0.004083150198304004
304,0.003959406666218977
305,0.003670707885568585
306,0.002887079479108697
307,0.002722089160479683
308,0.0024333822570753068
309,0.0023921384137318247
310,0.0018972195986455052
311,0.0016909972036142458
312,0.0015672687681723145
313,0.001484777705272591
314,0.001237302840954527
315,0.0011548151776082085
316,0.0012785584606111618
317,0.000866122089975716
318,0.0011548151776082085
319,0.0010310919872362743
320,0.001154826913814304
321,0.0012785584606111618
322,0.0011960590092813677
323,0.0011548151776082085
324,0.0010723275142618903
325,0.0010310919872362743
326,0.0007836341454829661
327,0.0005774288870646511
328,0.00037121225852075065
329,0.0
330,0.00032994582971150875
331,0.0006186587385940024
332,0.0009073659420561244
333,0.0009073659420561244
334,0.00119607076274659
335,0.0014022933529357247
336,0.0016085095050175468
337,0.0015260218064208585
338,0.001691000329599765
339,0.0016497533543158964
340,0.0015260218064208533
341,0.0019384555924382165
342,0.0021034309626961744
343,0.002062180769028461
344,0.0018559676311766548
345,0.0019796994350027085
346,0.0020621871201316876
347,0.0023508945703883425
348,0.002392141017951566
349,0.0023921384137318247
350,0.0024333822570753068
351,0.0023508971709401694
352,0.002268406883701378
353,0.0025158702168184997
354,0.0029283012239995757
355,0.00395940795079817
356,0.004660553366955867
357,0.004536821822928036
358,0.005155469427551557
359,0.00519673279514444
360,0.005485420107476312
361,0.005657552909368343
362,0.005657552909368343
363,0.00578353649453061
364,0.006035500029887928
365,0.0062455100472864076
366,0.006329522003009217
367,0.006098511919770107
368,0.0061615295258251445
369,0.006203527645121164
370,0.0059095416314548605
371,0.005447540792575632
372,0.005111568126213339
373,0.005069562123488049
374,0.005195552238138884
375,0.0056995154340713115
376,0.005951528920518637
377,0.005825545390759359
378,0.005363544607763384
379,0.005321542837342027
380,0.004943567829860082
381,0.004859579476714494
382,0.0049435756932141054
383,0.0047336045461788346
384,0.004649608278167363
385,0.00456557400912086
386,0.0045235759258508155
387,0.005027559868514383
388,0.0051115602213640384
389,0.0048595989481960405
390,0.004607572092390899
391,0.004481577842580771
392,0.004355594248042289
393,0.004229604932364042
394,0.004103606222741957
395,0.0040196050526238375
396,0.0038516126862501213
397,0.004355621340127208
398,0.004733566342201027
399,0.004691587043715257
400,0.004985565927736071
401,0.004397592911197482
402,0.003599639016843014
403,0.0032636432748104132
404,0.002255683916533257
405,0.0014157265598405213
406,0.0016677151377632055
407,0.0017937130693632163
408,0.0017937130693632163
409,0.0017937094267245423
410,0.0017937130693632163
411,0.0018357111710169537
412,0.0020876976592502663
413,0.0019197073743244285
414,0.0019197073743244285
415,0.0018357075230449897
416,0.001709713234083653
417,0.002003702225503572
418,0.0020876976592502663
419,0.002213692723945752
420,0.002297706887420228
421,0.0025076874085370746
422,0.0027494552777250834
423,0.002577875274032664
424,0.002577875274032664
425,0.0024491775440123337
426,0.002191807650116257
427,0.0022775976147482806
428,0.002320497540581855
429,0.002406287519732285
430,0.0021489249471772654
431,0.002106013472140949
432,0.0019773285438911816
433,0.002020239945815444
434,0.0020631349462693844
435,0.002106029946723325
436,0.0020631349462693844
437,0.002020239945815444
438,0.0020631349462693844
439,0.002106029946723325
440,0.0020631349462693844
441,0.0018486443698446616
442,0.0017199594382178577
443,0.0018486436156414136
444,0.0018915385917246696
445,0.0018915385917246696
446,0.0018915385917246696
447,0.0018915385917246696
448,0.0019344335678079256
449,0.0018486436156414136
450,0.0019773449453615033
451,0.0019773285438911816
452,0.0014626159283152235
453,0.0027065602768019787
454,0.004122086390666953
455,0.00442234939623414
456,0.004979986290617879
457,0.005108664729557722
458,0.005108669171716323
459,0.004979986290617879
460,0.004508143391573921
461,0.003993403494004835
462,0.003864716459124988
463,0.0037789186377446475
464,0.004122084001250737
465,0.0044223567013769605
466,0.004079191402076622
467,0.0037789264819443258
468,0.0037789264819443258
469,0.004164986725528872
470,0.004336558927678057
471,0.00437945391296352
472,0.004508146693326323
473,0.004765509283975226
474,0.004722617965562383
475,0.00485130132432949
476,0.004851302938394274
477,0.004937091301855081
478,0.004851302938394274
479,0.004679722974618412
480,0.004765509283975226
481,0.004937091301855081
482,0.005237360343529298
483,0.005494738087403019
484,0.005065774185748686
485,0.004250763391558264
486,0.003307083581898105
487,0.0032212989141530966
488,0.0035102047190067745
489,0.0037730440493695255
490,0.0038168474277103883
491,0.0038168474277103883
492,0.0038168474277103883
493,0.00399207286658031
494,0.003948267103138153
495,0.004473928607481568
496,0.004692957371221938
497,0.004561540112977716
498,0.004824376596460137
499,0.004824374629466165
500,0.004561540112977716
501,0.0044301266349111214
502,0.004035878630022468
503,0.003904458947789844
504,0.0036854301475911966
505,0.0036416219888013575
506,0.003466399425090556
507,0.0035978186275117357
508,0.0038168474277103883
509,0.0035978166968880956
510,0.0034664027851070782
511,0.0028531095670108336
512,0.0027217081450893396
513,0.0032911763960271736
514,0.003422593667824713
515,0.0035102051823564045
516,0.0035102047190067745
517,0.0036854277453995518
518,0.003597816232203163
519,0.0035102047190067745
520,0.0036854277453995518
521,0.0036854301475911966
522,0.0034664027851070782
523,0.0033349821532930217
524,0.0033349854987640135
525,0.0031159600482654733
526,0.0032473706387613306
527,0.0033349821532930217
528,0.00337878791055887
529,0.00337878791055887
530,0.00337878791055887
531,0.00337878791055887
532,0.003466399425090556
533,0.00337878791055887
534,0.003641624387551466
535,0.004167294466532026
536,0.004605352080448422
537,0.00460534586572579
538,0.004605352080448422
539,0.004649151618473864
540,0.004692965504035498
541,0.005262421015783644
542,0.005569073065065424
543,0.0053500307681677555
544,0.005262447555069043
545,0.005306253328795487
546,0.0054814615578448935
547,0.005393864876248375
548,0.0050434116162593615
549,0.004649151618473864
550,0.00460534586572579
551,0.0047805770320914626
552,0.005124868104415109
553,0.004811861817745105
554,0.004588293809054688
555,0.004543571814171956
556,0.004185859990267718
557,0.004051715312496172
558,0.0038728522072094492
559,0.003917570634724626
560,0.0037834246253997637
561,0.003470413986507599
562,0.0033809720123506473
563,0.0027549636718495725
564,0.0029785452940429688
565,0.002844393397436268
566,0.002441973204717067
567,0.0027102524521631856
568,0.002844400672841546
569,0.0030232551871955783
570,0.003067970053484572
571,0.0030232551871955783
572,0.0029785452940429688
573,0.0028891119253493065
574,0.0030232601677767745
